ct2010,MedianRent2016,MedianRent2012,Change20162012,UnempRate2016,eviction-rate,eviction-filing-rate,rent-burden,poverty-rate,TotalEMployees,FoodServicePct,FinancialPct,EducationPct,SocialServPct,ConstructionPct,Shipping_Manuf
022400,1483,1223,260,2.9,0.46,4.15,50,35.38,2205,0.058503401360544,0.017687074829932,0.180045351473923,0.021768707482993,0.118820861678005,0.069387755102041
050700,1265,1148,117,13.9,0.46,5.79,45.5,41.45,721,0.030513176144244,0.033287101248266,0.21497919556172,0.020804438280167,0.023578363384189,0.067961165048544
019600,1289,1156,133,12.4,0.47,4.15,28.6,7.17,1596,0.076441102756892,0.046992481203008,0.049498746867168,0,0.081453634085213,0.154761904761905
026800,1334,1142,192,9.1,0.47,2.03,30.5,13.24,1918,0.101147028154327,0.042752867570386,0.072471324296142,0.011470281543274,0.023983315954119,0.18873826903024
043300,1118,868,250,13.1,0.47,3.43,31.3,28.44,1690,0.099408284023669,0.010650887573965,0.025443786982249,0,0.126627218934911,0.157396449704142
043900,1312,1094,218,18,0.47,2.92,27.2,24.04,1756,0.146355353075171,0.086560364464693,0.072323462414579,0.013097949886105,0.066628701594533,0.082574031890661
048000,1336,1197,139,9,0.47,4,44.7,27.88,1499,0.091394262841895,0.018679119412942,0.158105403602402,0.008672448298866,0.105403602401601,0.149432955303536
050100,1708,1565,143,6.1,0.47,1.11,27.8,10.8,1971,0.069507864028412,0.091831557584982,0.088787417554541,0.003044140030441,0.019279553526129,0.02130898021309
059200,1142,1100,42,7.1,0.47,4.78,31.8,5.87,1975,0.048101265822785,0.048101265822785,0.044556962025317,0.022784810126582,0.051139240506329,0.068860759493671
006400,1286,1152,134,11.1,0.48,2.8,33.3,8.47,1531,0.033964728935336,0.071848465055519,0.071195297191378,0.020901371652515,0.028086218158067,0.101241018941868
013600,1491,1297,194,6.1,0.48,2.48,27,9.9,1946,0.078108941418294,0.060123329907503,0.130524152106886,0.01901336073998,0.055498458376156,0.034943473792395
022900,1629,1345,284,6.1,0.48,1.92,50,37.66,2428,0.025123558484349,0.097199341021417,0.07331136738056,0.007825370675453,0.007001647446458,0.062602965403624
005000,1681,1430,251,5.5,0.49,1.97,28.2,2.32,1217,0.025472473294988,0.072308956450288,0.154478225143796,0.013968775677897,0.035332785538209,0.032046014790468
015300,2128,1817,311,5.3,0.49,1.1,24,0,1452,0.004132231404959,0.083333333333333,0.088154269972452,0.004132231404959,0,0.002066115702479
018600,1432,1057,375,8.9,0.49,1.31,30.4,21.83,1022,0.067514677103718,0.048923679060665,0.054794520547945,0.026418786692759,0.048923679060665,0.092954990215264
042400,1195,1056,139,8.4,0.49,4.78,32.4,8.12,1840,0.059239130434783,0.042934782608696,0.061956521739131,0.024456521739131,0.201630434782609,0.103260869565217
044000,1449,1290,159,10.3,0.49,3.11,49.4,22.97,1015,0.021674876847291,0.036453201970443,0.126108374384236,0.032512315270936,0.104433497536946,0.050246305418719
044700,1424,1079,345,9.1,0.49,2.93,34.3,19.79,1185,0.105485232067511,0.038818565400844,0.064978902953587,0,0.091983122362869,0.048101265822785
058600,1195,1248,-53,5.3,0.49,1.96,27.9,12.81,1360,0.096323529411765,0.085294117647059,0.033088235294118,0.005147058823529,0.033823529411765,0.084558823529412
058800,1261,1084,177,9,0.49,3.21,28.3,12.76,1706,0.022860492379836,0.027549824150059,0.087338804220399,0.011723329425557,0.015240328253224,0.062133645955451
060600,1290,1145,145,13.2,0.49,4.4,44.7,21.41,1230,0.052845528455285,0.059349593495935,0.072357723577236,0,0.034959349593496,0.126829268292683
100400,1550,1431,119,8.2,0.49,3.65,29.9,7.41,1340,0.02089552238806,0.040298507462687,0.05,0.01044776119403,0.041044776119403,0.117164179104478
038800,1285,1094,191,3.9,0.5,3.1,31.5,16.47,1854,0.063646170442287,0.058252427184466,0.025889967637541,0.022653721682848,0.011866235167206,0.106796116504854
040200,1206,942,264,7.5,0.5,2.16,35.5,18.49,1258,0.047694753577107,0.060413354531002,0.030206677265501,0.004769475357711,0.059618441971383,0.156597774244833
043200,1195,1108,87,7.7,0.5,3.69,29.8,16.69,2016,0.065476190476191,0.046130952380952,0.043154761904762,0.004960317460317,0.033234126984127,0.155257936507937
055400,1318,1173,145,9.5,0.5,3.44,29.7,19.02,2093,0.09842331581462,0.061156235069279,0.075011944577162,0.002866698518872,0.009555661729575,0.158146201624462
061003,1292,1182,110,8.1,0.5,4.28,30,22.8,706,0.137393767705382,0.038243626062323,0.055240793201133,0.028328611898017,0.070821529745043,0.104815864022663
006200,1470,1222,248,7.1,0.51,6.24,34.8,15.94,1305,0.020689655172414,0.085057471264368,0.09808429118774,0.030651340996169,0.026819923371648,0.100383141762452
006600,1384,1264,120,12.1,0.51,3.43,27.4,10.81,1880,0.075531914893617,0.036702127659575,0.099468085106383,0.010638297872341,0.025531914893617,0.120744680851064
016200,1566,1387,179,7.5,0.51,2.25,27.2,1.05,1158,0.033678756476684,0.087219343696028,0.125215889464594,0.006908462867012,0.042314335060449,0.014680483592401
020100,2003,1563,440,7.1,0.51,1.03,19.6,6.28,2531,0.039114974318451,0.089687870406954,0.065981825365468,0.020940339786646,0.00276570525484,0.015408929276966
043000,1244,1078,166,12.1,0.51,7.88,33.9,20.74,1489,0.061114842175957,0.0329079919409,0.025520483546004,0.006715916722633,0.122901276024177,0.16051040967092
044300,1408,1253,155,7.5,0.51,2.31,30.6,17.35,2762,0.103548153511948,0.027154236060826,0.064446053584359,0.020999275887038,0.099203475742216,0.093048515568429
055500,2304,1939,365,3.8,0.51,3.07,28.6,5.34,4976,0.027733118971061,0.141278135048232,0.051045016077171,0.013866559485531,0.005627009646302,0.017885852090032
023600,1414,1271,143,5.3,0.52,4.83,28,26.21,1630,0.047239263803681,0.016564417177914,0.277300613496933,0.005521472392638,0,0.060122699386503
059800,1332,1230,102,11.2,0.52,2.07,24,21.22,1757,0.083096186681844,0.029026750142288,0.089926010244735,0.005122367672168,0.064883323847467,0.112692088787706
004100,2044,1825,219,2.9,0.53,1.68,27.6,0,2097,0.017644253695756,0.103004291845494,0.074391988555079,0.015736766809728,0.003814973772055,0.02479732951836
006800,1341,1194,147,11.7,0.53,2.9,36.8,26.46,2312,0.070934256055363,0.067906574394464,0.076124567474049,0.030276816608997,0.092560553633218,0.107698961937716
015900,2122,1912,210,4.5,0.53,2.12,28.3,18.43,3252,0.023062730627306,0.107318573185732,0.097478474784748,0.013530135301353,0,0
036001,975,884,91,12.4,0.53,4.04,41.4,22.92,1066,0.064727954971857,0.026266416510319,0.00750469043152,0.024390243902439,0.073170731707317,0.127579737335835
021600,1364,1259,105,6.9,0.54,4.62,29.5,16.14,1397,0.053686471009306,0.022906227630637,0.095204008589835,0.01646385110952,0.032211882605583,0.125268432355047
039000,1336,1481,-145,6.5,0.54,1.34,50,17.87,871,0.009184845005741,0.049368541905855,0.025258323765787,0.024110218140069,0.045924225028703,0.109070034443169
076000,1131,1078,53,8.5,0.54,5.84,33.1,17.82,1107,0.019873532068654,0.065040650406504,0.093947606142728,0,0.038843721770551,0.068654019873532
011900,1626,1458,168,6.7,0.55,1.29,28.1,1.3,862,0.019721577726218,0.091647331786543,0.082366589327146,0.005800464037123,0.016241299303944,0.084686774941995
029200,1216,1012,204,9.5,0.55,9.02,34.3,18.16,1256,0.032643312101911,0.035031847133758,0.05015923566879,0.012738853503185,0.122611464968153,0.09156050955414
042900,1340,1135,205,12.3,0.55,3.68,35.1,23.42,2901,0.067907618062737,0.060324026197863,0.030679076180627,0,0.092037228541882,0.161668390210272
049500,1652,1516,136,8,0.55,1.01,25,7.78,1828,0.060175054704595,0.092997811816193,0.032275711159738,0.013676148796499,0,0.027899343544858
053000,1301,1260,41,8.7,0.55,5.77,48,15.47,1594,0.08030112923463,0.086574654956085,0.089711417816813,0.021957340025094,0.024466750313676,0.171267252195734
007600,1294,1135,159,11.7,0.56,2.59,43.5,36.61,2370,0.167510548523207,0.012236286919831,0.043037974683544,0.008016877637131,0.139662447257384,0.107594936708861
017400,1279,1146,133,4.9,0.56,3.75,30.2,10.57,1005,0.055721393034826,0.047761194029851,0.060696517412935,0.003980099502488,0.05273631840796,0.027860696517413
018100,1668,1551,117,5.8,0.56,1.13,29.6,9.02,2381,0.013019739605208,0.129357412851743,0.103737925241495,0.00629987400252,0.02519949601008,0.055438891222176
021700,1185,947,238,4.7,0.56,2.35,48.4,37.66,2149,0.061423918101443,0.067007910656119,0.031177291763611,0.075849232201024,0.015355979525361,0.073057235923686
043400,1189,1132,57,8.8,0.56,2.58,34.4,20.57,1594,0.052697616060226,0.083437892095358,0.067754077791719,0.015056461731493,0.040150564617315,0.125470514429109
046000,1252,1015,237,6.9,0.56,3.23,39.7,26.03,1312,0.067835365853659,0.028963414634146,0.063262195121951,0,0.088414634146342,0.130335365853659
057800,1264,1040,224,3.2,0.56,5.33,44.6,23.81,1492,0.052278820375335,0.068364611260054,0.028150134048257,0.018096514745308,0.060991957104558,0.178954423592493
062800,1411,1038,373,13.3,0.56,2.22,38.8,5.35,1951,0.039466940030754,0.041004613018965,0.103024090210149,0.004100461301896,0.045617631983598,0.083546899026141
101600,1196,1371,-175,9.6,0.56,1.12,36.1,1.5,865,0.041618497109827,0.067052023121387,0.065895953757226,0.033526011560694,0.069364161849711,0.104046242774566
013800,1437,1363,74,4,0.57,3.34,28.6,19.38,1527,0.066797642436149,0.015717092337918,0.093647675180092,0.029469548133595,0.039292730844794,0.077275703994761
026400,1178,1091,87,5.3,0.57,1.59,32.6,9.68,2484,0.060789049919485,0.052334943639292,0.034219001610306,0.008454106280193,0.128019323671498,0.122383252818035
027400,1288,1093,195,5.9,0.57,2.08,33,21.93,1521,0.071005917159763,0.068376068376068,0.060486522024984,0,0.076265614727153,0.112426035502959
037401,1260,1091,169,8.2,0.57,7.83,34.3,4.71,1934,0.030506721820062,0.040330920372286,0.08841778697001,0.010341261633919,0.012409513960703,0.098241985522234
013700,1793,1638,155,9.1,0.58,1.65,26.8,6.72,1895,0.023218997361478,0.112401055408971,0.046965699208443,0.031662269129288,0.021635883905013,0.029023746701847
022700,1438,1108,330,11.3,0.58,1.73,50,36.68,2284,0.048161120840631,0.058231173380035,0.095008756567426,0,0,0.001313485113835
036400,1291,1140,151,12.9,0.58,5.41,34.2,20.69,1133,0.045013239187997,0.034421888790821,0.016769638128862,0.009708737864078,0.07413945278023,0.136804942630185
055600,1323,1135,188,7.2,0.58,2.66,40.2,9.87,1560,0.066025641025641,0.061538461538462,0.071794871794872,0.016025641025641,0.02948717948718,0.068589743589744
059000,1310,1192,118,6.3,0.58,1.74,38.9,16.56,850,0.102352941176471,0.065882352941177,0.062352941176471,0.005882352941176,0.062352941176471,0.029411764705882
022100,1188,1195,-7,12.1,0.59,5.12,39.4,26.19,2419,0.066556428276147,0.061182306738322,0.067796610169492,0.020256304257958,0.009508061182307,0.057875155022737
052800,1370,1322,48,1.8,0.59,13.57,31.1,4.78,857,0.042007001166861,0.057176196032672,0.105017502917153,0.004667444574096,0.02683780630105,0.112018669778296
053700,1280,1024,256,4.2,0.59,0.59,50,48.46,913,0.030668127053669,0.029572836801753,0.245345016429354,0.006571741511501,0.029572836801753,0.026286966046002
004300,1968,1464,504,5.3,0.6,2.56,24.5,0,2429,0.028406751749691,0.105804857966241,0.044462741869082,0.00988060930424,0.022643062988884,0.024289831206258
019300,1108,1098,10,12.5,0.6,2,33.4,22.02,2165,0.033256351039261,0.053117782909931,0.081293302540416,0.054041570438799,0.044803695150116,0.086374133949192
021200,1270,1127,143,7.2,0.6,5.72,30.4,14.38,2241,0.190986166889781,0.020080321285141,0.015171798304329,0.014279339580544,0.054439982150826,0.105756358768407
039200,1446,1059,387,11.1,0.6,3.46,45.8,15.63,1393,0.071787508973439,0.057430007178751,0.053122756640345,0.007896625987078,0.059583632447954,0.068198133524767
043100,1381,1071,310,12.8,0.6,3.5,35.9,33.99,2722,0.155400440852314,0.036737692872888,0.056208670095518,0,0.067229977957384,0.110580455547392
043700,1395,1166,229,14.5,0.6,4.32,37.4,28.9,3144,0.077290076335878,0.030534351145038,0.069338422391858,0.014631043256998,0.04293893129771,0.111641221374046
045800,1170,995,175,4.9,0.6,0.6,42.2,3.49,542,0.062730627306273,0.02029520295203,0.095940959409594,0,0.129151291512915,0.086715867158672
065800,1162,1131,31,6.1,0.6,3.01,37.4,5.69,869,0.059838895281933,0.058688147295742,0.121979286536249,0.082853855005754,0.019562715765248,0.104718066743383
043600,1193,1097,96,7.3,0.61,3.07,30.5,18.63,2350,0.096595744680851,0.074468085106383,0.033191489361702,0.020851063829787,0.108085106382979,0.108085106382979
052000,1291,1144,147,9.5,0.61,6.16,39.1,19.65,2086,0.078139980824545,0.054170661553212,0.065675934803452,0.00862895493768,0.046979865771812,0.086768935762224
052500,805,536,269,4.4,0.61,2.08,31.7,37.71,1295,0.048648648648649,0.091119691119691,0.084169884169884,0,0.012355212355212,0.074903474903475
005202,1672,1417,255,6.1,0.62,3.11,37.8,2.53,1264,0.014240506329114,0.114715189873418,0.02373417721519,0.007911392405063,0.036392405063291,0.088607594936709
050400,1456,1312,144,5.6,0.62,3.97,25.6,9.36,2371,0.013918177983973,0.070856178827499,0.107127794179671,0.022353437368199,0.028258118937157,0.051033319274568
020200,1301,1329,-28,14.6,0.63,2.82,27.3,1.88,872,0.052752293577982,0.034403669724771,0.112385321100917,0.011467889908257,0.029816513761468,0.072247706422018
049000,1448,1152,296,6.9,0.63,4.22,48,26.36,2677,0.036608143444154,0.053791557713859,0.107956667911842,0.036981695928278,0.034740381023534,0.090399701158013
068000,1395,779,616,11.1,0.63,3.13,26.6,14.86,1208,0.009933774834437,0.045529801324503,0.088576158940397,0.042218543046358,0.081953642384106,0.114238410596026
068800,1178,1406,-228,9,0.63,3.13,29.4,0,819,0.037851037851038,0.036630036630037,0.172161172161172,0.021978021978022,0.046398046398046,0.124542124542125
039100,1202,1030,172,15.1,0.64,3.01,44.4,41.03,1415,0.131448763250883,0.07208480565371,0.069257950530035,0.053710247349823,0.0113074204947,0.096113074204947
004600,1153,1432,-279,5.9,0.65,4.58,25.2,1.78,517,0.013539651837524,0.061895551257253,0.054158607350097,0,0.079303675048356,0
013000,1292,1227,65,6.8,0.66,3.69,28.4,21.3,2184,0.069139194139194,0.089285714285714,0.043956043956044,0.015567765567766,0.032967032967033,0.119047619047619
029000,1228,1132,96,7.8,0.66,5.04,33.1,13.45,2027,0.070547607301431,0.056734089787864,0.074000986679822,0.022200296003947,0.074000986679822,0.077454366058214
033600,1427,1262,165,8.9,0.66,2.83,28.2,7.09,2328,0.030927835051546,0.03479381443299,0.071305841924399,0.016752577319588,0.050257731958763,0.066151202749141
033700,1300,1100,200,3.3,0.66,9.91,34.6,16.8,1955,0.004092071611253,0.014833759590793,0.09616368286445,0.065473145780051,0.057800511508951,0.040920716112532
055100,1329,1158,171,12.6,0.66,3.16,24.5,12.02,2989,0.023753763800602,0.09434593509535,0.071261291401807,0.007025761124122,0.064904650384744,0.057544329207093
074600,1500,1011,489,7.6,0.66,2.99,40.4,11.24,1242,0.018518518518519,0.045088566827697,0.123188405797101,0.013687600644122,0.035426731078905,0.117552334943639
009600,1339,1244,95,12.3,0.67,2.76,39.7,35.54,3049,0.161692358150213,0.008527386028206,0.037061331584126,0.020662512299115,0.074450639553952,0.181370941292227
018400,1375,1399,-24,6.1,0.67,1.79,27,5.86,1307,0.042081101759755,0.111706197398623,0.074215761285386,0.004590665646519,0.025248661055853,0.136954858454476
044500,1350,1239,111,5.4,0.67,2.22,35.5,27.38,2528,0.056170886075949,0.047072784810127,0.042721518987342,0.005933544303797,0.113924050632911,0.135284810126582
025300,1488,1104,384,11.1,0.68,1.54,45,18.57,1737,0.073114565342545,0.017846862406448,0.121473805411629,0.005181347150259,0.033966609096143,0.062176165803109
005300,1608,1323,285,6.7,0.69,4.41,34.2,16.09,1319,0.053828658074299,0.033358605003791,0.107657316148597,0.00303260045489,0.014404852160728,0.034116755117513
024100,1812,1388,424,6.3,0.69,3.12,46.1,32.29,1575,0.08,0.051428571428572,0.098412698412698,0.024761904761905,0.02984126984127,0.112380952380952
028800,1232,993,239,4,0.69,1.73,31.9,16.44,1729,0.100057836899942,0.004626951995373,0.031231925968768,0.004626951995373,0.111625216888375,0.141122035858878
050000,1640,1312,328,4.8,0.69,2.07,24.5,5.51,1920,0.007291666666667,0.0703125,0.118229166666667,0.014583333333333,0.021354166666667,0.034895833333333
015200,1469,1176,293,9.6,0.7,1.39,41.6,6.01,1102,0.017241379310345,0.073502722323049,0.072595281306715,0.031760435571688,0.02540834845735,0.080762250453721
060800,1422,1260,162,8.6,0.7,10.81,34.2,11.2,1751,0.049114791547687,0.067961165048544,0.059965733866362,0.005711022272987,0.033123929183324,0.127355796687607
076200,1243,1096,147,0.5,0.7,7.61,38.6,19.4,2150,0.072093023255814,0.056279069767442,0.068372093023256,0.007441860465116,0.068837209302326,0.144186046511628
002200,1184,966,218,11.4,0.71,2.38,34.8,24.63,2045,0.130073349633252,0.03080684596577,0.033740831295844,0.011735941320293,0.126650366748166,0.190220048899755
042000,1440,1126,314,6.9,0.71,6.74,50,16.12,555,0.012612612612613,0.099099099099099,0.169369369369369,0.030630630630631,0,0.046846846846847
017900,1028,1155,-127,7.7,0.72,2.61,36.3,17.87,1773,0.028764805414552,0.099266779469825,0.085166384658771,0.044557247602933,0,0.006768189509306
028600,1257,981,276,5.7,0.72,8.26,29.7,16.55,2248,0.049377224199288,0.006227758007117,0.054270462633452,0.01067615658363,0.070284697508897,0.133451957295374
030400,1080,1096,-16,5.8,0.72,4.42,33.5,20.94,1648,0.052184466019418,0.025485436893204,0.070388349514563,0,0.084344660194175,0.145631067961165
033900,1021,969,52,8.8,0.72,3.92,30.9,26.61,2100,0.015714285714286,0.055238095238095,0.071428571428572,0.030476190476191,0.064285714285714,0.054761904761905
061004,991,1023,-32,7,0.72,5.71,33.9,27.27,2432,0.045641447368421,0.087171052631579,0.067434210526316,0,0.091694078947369,0.099506578947369
024200,1409,1230,179,4.6,0.73,6.91,35.4,14.79,1048,0.051526717557252,0.063931297709924,0.097328244274809,0.013358778625954,0.070610687022901,0.060114503816794
077200,1286,1074,212,4.7,0.73,12.21,29.9,10.01,1529,0.044473512099411,0.029431000654022,0.136690647482014,0.017004578155657,0.04970568999346,0.040549378678875
024000,1325,1158,167,7.6,0.74,4.73,29.4,10,1384,0.032514450867052,0.035404624277457,0.116329479768786,0.033236994219653,0.036849710982659,0.071531791907515
007200,1321,1168,153,5.9,0.75,2.99,39.3,35.46,899,0.123470522803115,0.018909899888765,0.046718576195773,0.018909899888765,0.052280311457175,0.265850945494994
031300,999,959,40,5.2,0.75,4.11,30.8,31.78,2512,0.035031847133758,0.055334394904459,0.072054140127389,0.053343949044586,0.042993630573248,0.094347133757962
054200,1358,1176,182,8.6,0.75,3.48,31.6,26.53,1780,0.052808988764045,0.062921348314607,0.068539325842697,0.029775280898876,0.108426966292135,0.069662921348315
070000,1480,1486,-6,5.1,0.75,1.89,35.4,3.75,786,0.022900763358779,0.096692111959288,0.125954198473282,0,0.068702290076336,0.11704834605598
010000,1202,1027,175,8,0.76,3.44,34,38.37,2976,0.225470430107527,0.019489247311828,0.027889784946237,0.006048387096774,0.039314516129032,0.102822580645161
012801,1346,1235,111,3.7,0.77,3.26,29.9,19.59,953,0.10598111227702,0.013641133263379,0.072402938090241,0,0.046169989506821,0.152151101783841
049100,904,781,123,11.6,0.77,5.91,30.5,12.28,3067,0.074339745679817,0.056406912292142,0.018258884903815,0.034235409194653,0.035213563743071,0.120639060971634
053400,1214,1257,-43,17.1,0.77,5.12,39.4,28.16,1531,0.030698889614631,0.062704114957544,0.158066623122142,0,0.037230568256042,0.090790333115611
055000,1235,1026,209,4.7,0.78,6.02,37,20.82,1470,0.044897959183674,0.034013605442177,0.086394557823129,0.010884353741497,0.078231292517007,0.090476190476191
075800,1087,1010,77,13.3,0.78,5.86,32.5,7.16,661,0,0.071104387291982,0.151285930408472,0.087745839636914,0.018154311649017,0.055975794251135
084800,1215,1305,-90,8.4,0.78,6.64,48.7,18.66,821,0.049939098660171,0.028014616321559,0.109622411693057,0,0.059683313032887,0.12911084043849
003100,1905,1385,520,10,0.79,6.58,26,0,1459,0,0.070596298834818,0.093899931459904,0.019876627827279,0.006854009595613,0.043865661411926
093400,1074,1115,-41,8,0.79,2.37,37.1,5.21,1301,0.022290545734051,0.047655649500384,0.061491160645657,0.039200614911607,0.028439661798617,0.104534973097617
041402,1183,1119,64,9.8,0.8,4.4,42.5,17.38,750,0.110666666666667,0.054666666666667,0.056,0.025333333333333,0.028,0.153333333333333
007400,1471,1183,288,9.8,0.81,2.66,37.6,29.6,2035,0.117936117936118,0.04029484029484,0.04963144963145,0.00982800982801,0.060933660933661,0.223095823095823
011800,1232,1267,-35,5,0.81,2.64,50,29.26,955,0.229319371727749,0.041884816753927,0.03979057591623,0.008376963350785,0.042931937172775,0.124607329842932
069602,1359,1433,-74,4.9,0.81,1.74,28.5,9.19,2718,0.022075055187638,0.033848417954378,0.079470198675497,0,0.018395879323032,0.12214863870493
028200,1413,1157,256,9.1,0.82,5.18,45.3,13.16,1639,0.057962172056132,0.056131787675412,0.088468578401464,0.003050640634533,0.030506406345333,0.172666259914582
053200,1248,1205,43,15.8,0.82,2.68,29.6,10.73,1136,0.037852112676056,0.075704225352113,0.084507042253521,0.098591549295775,0.022007042253521,0.064260563380282
021400,1321,1147,174,4.9,0.83,5.79,28.2,16.51,956,0.182008368200837,0.017782426778243,0.095188284518829,0.00418410041841,0.036610878661088,0.081589958158996
022800,1328,1276,52,6.7,0.83,6.99,28.9,13.52,1163,0.05073086844368,0.022355975924334,0.171969045571797,0.006018916595013,0.028374892519347,0.109200343938091
041800,1247,997,250,9.5,0.83,4.66,43.1,19.64,673,0,0.099554234769688,0.060921248142645,0,0.023774145616642,0.172362555720654
052300,1214,891,323,4.5,0.83,6.08,30.3,14.79,2974,0.091795561533289,0.02320107599193,0.022864828513786,0.005379959650303,0.027236045729657,0.071620712844654
011000,1453,1197,256,5.7,0.84,2.52,47.8,24.45,909,0.113311331133113,0.018701870187019,0.072607260726073,0.017601760176018,0.048404840484048,0.205720572057206
042500,1439,1174,265,8.2,0.84,4.85,34.5,25.18,1969,0.141696292534281,0.071609954291519,0.019807008633824,0.025901472828847,0,0.035043169121382
058000,1292,1098,194,3.5,0.84,5.74,37.4,12.32,1952,0.093237704918033,0.038934426229508,0.098872950819672,0,0.039446721311476,0.128073770491803
005400,1452,1326,126,7.6,0.86,3.74,29.6,14.78,1762,0.011918274687855,0.065266742338252,0.148694665153235,0.014188422247446,0.005107832009081,0.056186152099887
008000,1559,1098,461,7.5,0.86,1.93,35.6,10.6,1963,0.074375955170657,0.036678553234845,0.050942435048395,0.032603158430973,0.102394294447275,0.131940906775344
010200,1221,1150,71,8.1,0.87,2.51,32,22.83,2431,0.309337721102427,0.010283833813246,0.040723981900453,0,0.085150143973673,0.104072398190045
024600,1293,1200,93,10.5,0.87,6.22,33.9,15.03,1179,0.04156064461408,0.097540288379983,0.085665818490246,0.005089058524173,0.079728583545378,0.082273112807464
038900,1399,1089,310,5.8,0.87,2.97,36.8,32.15,1795,0.069637883008357,0.053481894150418,0.010027855153203,0.034540389972145,0.050139275766017,0.101392757660167
007800,1358,1139,219,8.9,0.88,3.35,34.2,23.61,2715,0.098342541436464,0.025046040515654,0.033885819521179,0.031675874769798,0.078084714548803,0.184530386740331
005900,1886,1420,466,11.4,0.89,5.85,30.6,21.94,830,0.079518072289157,0.059036144578313,0.086746987951807,0,0.040963855421687,0.068674698795181
042100,1297,1107,190,11.7,0.9,2.61,32.8,23.75,2169,0.124020285846012,0.024435223605348,0.059935454126326,0.015675426463808,0.108344859382204,0.149838635315814
051100,981,857,124,11.1,0.9,4.27,34.4,29.44,2248,0.030249110320285,0.115213523131673,0.080071174377224,0.004003558718861,0.023576512455516,0.101423487544484
030500,1651,1411,240,3.6,0.93,6.67,29.9,27.32,4134,0.060232220609579,0.096516690856314,0.067972907595549,0.040638606676343,0.003386550556362,0.039671020803096
039900,1196,897,299,17.3,0.93,6.43,38.1,29.17,1785,0.082352941176471,0.040896358543417,0.066666666666667,0.025770308123249,0.056022408963586,0.086834733893558
042200,1444,1214,230,8.8,0.93,6.84,30.4,11.36,1565,0.029392971246006,0.049201277955272,0.050479233226837,0.047923322683706,0.082428115015975,0.140575079872204
055200,1206,1107,99,10.1,0.93,4.42,33.4,16.34,1595,0.09153605015674,0.052664576802508,0.031347962382445,0.020062695924765,0.042006269592477,0.059561128526646
057000,1170,949,221,6.8,0.93,7.41,32.6,3.08,1632,0.012254901960784,0.04656862745098,0.069852941176471,0.009191176470588,0.056985294117647,0.080882352941177
023200,1138,1117,21,6.4,0.94,5.56,41.1,37.68,1830,0.049726775956284,0.044808743169399,0.095081967213115,0.017486338797814,0.021857923497268,0.055737704918033
041600,1302,1084,218,8.4,0.94,2.83,48.7,26.6,796,0.03643216080402,0.016331658291457,0.064070351758794,0.035175879396985,0.026381909547739,0.111809045226131
025000,1098,1178,-80,7.8,0.95,4.33,35.7,18.53,958,0.136743215031315,0.045929018789144,0.015657620041754,0.008350730688935,0.194154488517745,0.127348643006263
011200,1127,994,133,7.5,0.96,3.49,37.5,32.51,2290,0.181222707423581,0.024890829694323,0.04235807860262,0.054148471615721,0.020960698689956,0.173799126637555
031702,1457,1221,236,10.3,0.96,4.1,33.9,22.64,2096,0.072996183206107,0.035782442748092,0.10925572519084,0.012404580152672,0.03530534351145,0.040553435114504
080000,1315,1094,221,8.5,0.96,9.86,38.1,15.42,1960,0.045408163265306,0.042857142857143,0.068877551020408,0.028571428571429,0.027551020408163,0.066326530612245
018300,2030,1888,142,7.4,0.97,2.42,43.8,7.18,1829,0.024603608529251,0.076544559868781,0.097867687260798,0.012028430836523,0.022963367960634,0.048660470202296
057600,1416,1270,146,8.4,0.97,4.25,27.1,9.85,1482,0.08029689608637,0.058704453441296,0.088394062078273,0.012820512820513,0.02361673414305,0.095816464237517
064200,1264,1169,95,4.9,0.97,4.2,32.6,13.32,909,0.048404840484048,0.11001100110011,0.055005500550055,0.023102310231023,0.063806380638064,0.056105610561056
039800,1284,1110,174,11.3,0.98,2.34,41.3,14.61,1171,0.077711357813834,0.040990606319385,0.099914602903501,0.032450896669513,0.053800170794193,0.119555935098207
026700,1211,1239,-28,13.9,0.99,6.04,31.8,7.76,2003,0.054418372441338,0.030953569645532,0.048427358961558,0.048926610084873,0.038442336495257,0.055916125811283
041700,852,844,8,13.4,0.99,5.8,37.9,25.51,1350,0.096296296296296,0.028888888888889,0.057777777777778,0.011111111111111,0.01037037037037,0.111111111111111
042300,1412,1298,114,14,0.99,3.46,32.3,25.36,2350,0.091914893617021,0.031489361702128,0.032765957446809,0.010638297872341,0.141276595744681,0.090212765957447
024700,1279,1103,176,9.2,1,1,34.5,13.37,1360,0.077205882352941,0.047794117647059,0.080882352941177,0.030882352941177,0.029411764705882,0.08014705882353
019700,1815,1579,236,7.1,1.01,2.26,29.2,15.85,2039,0.039234919077979,0.138303089749877,0.115743011280039,0.021579205492889,0.002942618930848,0.039725355566454
022600,1311,1230,81,4,1.01,4.5,29.8,13.96,993,0.089627391742195,0.020140986908359,0.081570996978852,0,0.164149043303122,0.115810674723061
019000,1184,1080,104,17.2,1.02,7.43,35.3,7.17,2132,0.113977485928705,0.035647279549719,0.037523452157599,0.019699812382739,0.077861163227017,0.084427767354597
019400,1267,1135,132,9.1,1.02,6.24,26.6,13.44,1917,0.131977047470005,0.014606155451226,0.031298904538341,0.004173187271779,0.112154407929056,0.182055294731351
